odID	OrderID	ProductID	UnitPrice	Quantity	Discount
1068	10654	39	0	20	0
1069	10654	54	0	6	0
1070	10655	41	0	20	0
1071	10656	14	0	3	0
1072	10656	44	0	28	0
1073	10656	47	0	6	0
1074	10657	15	0	50	0
1075	10657	41	0	24	0
1076	10657	46	0	45	0
1077	10657	47	0	10	0
1078	10657	56	0	45	0
1079	10657	60	0	30	0
1080	10658	21	0	60	0
1081	10658	40	0	70	0
1082	10658	60	0	55	0
1083	10658	77	0	70	0
1084	10659	31	0	20	0
1085	10659	40	0	24	0
1086	10659	70	0	40	0
1087	10660	20	0	21	0
1088	10661	39	0	3	0
1089	10661	58	0	49	0
1090	10662	68	0	10	0
1091	10663	40	0	30	0
1092	10663	42	0	30	0
1093	10663	51	0	20	0
1094	10664	10	0	24	0
1095	10664	56	0	12	0
1096	10664	65	0	15	0
1097	10665	51	0	20	0
1098	10665	59	0	1	0
1099	10665	76	0	10	0
1100	10666	29	0	36	0
1101	10666	65	0	10	0
1102	10667	69	0	45	0
1103	10667	71	0	14	0
1104	10668	31	0	8	0
1105	10668	55	0	4	0
1106	10668	64	0	15	0
1107	10669	36	0	30	0
1108	10670	23	0	32	0
1109	10670	46	0	60	0
1110	10670	67	0	25	0
1111	10670	73	0	50	0
1112	10670	75	0	25	0
1113	10671	16	0	10	0
1114	10671	62	0	10	0
1115	10671	65	0	12	0
1116	10672	38	0	15	0
1117	10672	71	0	12	0
1118	10673	16	0	3	0
1119	10673	42	0	6	0
1120	10673	43	0	6	0
1121	10674	23	0	5	0
1122	10675	14	0	30	0
1123	10675	53	0	10	0
1124	10675	58	0	30	0
1125	10676	10	0	2	0
1126	10676	19	0	7	0
1127	10676	44	0	21	0
1128	10677	26	0	30	0
1129	10677	33	0	8	0
1130	10678	12	0	100	0
1131	10678	33	0	30	0
1132	10678	41	0	120	0
1133	10678	54	0	30	0
1134	10679	59	0	12	0
1135	10680	16	0	50	0
1136	10680	31	0	20	0
1137	10680	42	0	40	0
1138	10681	19	0	30	0
1139	10681	21	0	12	0
1140	10681	64	0	28	0
1141	10682	33	0	30	0
1142	10682	66	0	4	0
1143	10682	75	0	30	0
1144	10683	52	0	9	0
1145	10684	40	0	20	0
1146	10684	47	0	40	0
1147	10684	60	0	30	0
1148	10685	10	0	20	0
1149	10685	41	0	4	0
1150	10685	47	0	15	0
1151	10686	17	0	30	0
1152	10686	26	0	15	0
1153	10687	9	0	50	0
1154	10687	29	0	10	0
1155	10687	36	0	6	0
1156	10688	10	0	18	0
1157	10688	28	0	60	0
1158	10688	34	0	14	0
1159	10689	1	0	35	0
1160	10690	56	0	20	0
1161	10690	77	0	30	0
1162	10691	1	0	30	0
1163	10691	29	0	40	0
1164	10691	43	0	40	0
1165	10691	44	0	24	0
1166	10691	62	0	48	0
1167	10692	63	0	20	0
1168	10693	9	0	6	0
1169	10693	54	0	60	0
1170	10693	69	0	30	0
1171	10693	73	0	15	0
1172	10694	7	0	90	0
1173	10694	59	0	25	0
1174	10694	70	0	50	0
1175	10695	8	0	10	0
1176	10695	12	0	4	0
1177	10695	24	0	20	0
1178	10696	17	0	20	0
1179	10696	46	0	18	0
1180	10697	19	0	7	0
1181	10697	35	0	9	0
1182	10697	58	0	30	0
1183	10697	70	0	30	0
1184	10698	11	0	15	0
1185	10698	17	0	8	0
1186	10698	29	0	12	0
1187	10698	65	0	65	0
1188	10698	70	0	8	0
1189	10699	47	0	12	0
1190	10700	1	0	5	0
1191	10700	34	0	12	0
1192	10700	68	0	40	0
1193	10700	71	0	60	0
1194	10701	59	0	42	0
1195	10701	71	0	20	0
1196	10701	76	0	35	0
1197	10702	3	0	6	0
1198	10702	76	0	15	0
1199	10703	2	0	5	0
1200	10703	59	0	35	0
1201	10703	73	0	35	0
1202	10704	4	0	6	0
1203	10704	24	0	35	0
1204	10704	48	0	24	0
1205	10705	31	0	20	0
1206	10705	32	0	4	0
1207	10706	16	0	20	0
1208	10706	43	0	24	0
1209	10706	59	0	8	0
1210	10707	55	0	21	0
1211	10707	57	0	40	0
1212	10707	70	0	28	0
1213	10708	5	0	4	0
1214	10708	36	0	5	0
1215	10709	8	0	40	0
1216	10709	51	0	28	0
1217	10709	60	0	10	0
1218	10710	19	0	5	0
1219	10710	47	0	5	0
1220	10711	19	0	12	0
1221	10711	41	0	42	0
1222	10711	53	0	120	0
1223	10712	53	0	3	0
1224	10712	56	0	30	0
1225	10713	10	0	18	0
1226	10713	26	0	30	0
1227	10713	45	0	110	0
1228	10713	46	0	24	0
1229	10714	2	0	30	0
1230	10714	17	0	27	0
1231	10714	47	0	50	0
1232	10714	56	0	18	0
1233	10714	58	0	12	0
1234	10715	10	0	21	0
1235	10715	71	0	30	0
1236	10716	21	0	5	0
1237	10716	51	0	7	0
1238	10716	61	0	10	0
1239	10717	21	0	32	0
1240	10717	54	0	15	0
1241	10717	69	0	25	0
1242	10718	12	0	36	0
1243	10718	16	0	20	0
1244	10718	36	0	40	0
1245	10718	62	0	20	0
1246	10719	18	0	12	0
1247	10719	30	0	3	0
1248	10719	54	0	40	0
1249	10720	35	0	21	0
1250	10720	71	0	8	0
1251	10721	44	0	50	0
1252	10722	2	0	3	0
1253	10722	31	0	50	0
1254	10722	68	0	45	0
1255	10722	75	0	42	0
1256	10723	26	0	15	0
1257	10724	10	0	16	0
1258	10724	61	0	5	0
1259	10725	41	0	12	0
1260	10725	52	0	4	0
1261	10725	55	0	6	0
1262	10726	4	0	25	0
1263	10726	11	0	5	0
1264	10727	17	0	20	0
1265	10727	56	0	10	0
1266	10727	59	0	10	0
1267	10728	30	0	15	0
1268	10728	40	0	6	0
1269	10728	55	0	12	0
1270	10728	60	0	15	0
1271	10729	1	0	50	0
1272	10729	21	0	30	0
1273	10729	50	0	40	0
1274	10730	16	0	15	0
1275	10730	31	0	3	0
1276	10730	65	0	10	0
1277	10731	21	0	40	0
1278	10731	51	0	30	0
1279	10732	76	0	20	0
1280	10733	14	0	16	0
1281	10733	28	0	20	0
1282	10733	52	0	25	0
1283	10734	6	0	30	0
1284	10734	30	0	15	0
1285	10734	76	0	20	0
1286	10735	61	0	20	0
1287	10735	77	0	2	0
1288	10736	65	0	40	0
1289	10736	75	0	20	0
1290	10737	13	0	4	0
1291	10737	41	0	12	0
1292	10738	16	0	3	0
1293	10739	36	0	6	0
1294	10739	52	0	18	0
1295	10740	28	0	5	0
1296	10740	35	0	35	0
1297	10740	45	0	40	0
1298	10740	56	0	14	0
1299	10741	2	0	15	0
1300	10742	3	0	20	0
1301	10742	60	0	50	0
1302	10742	72	0	35	0
1303	10743	46	0	28	0
1304	10744	40	0	50	0
1305	10745	18	0	24	0
1306	10745	44	0	16	0
1307	10745	59	0	45	0
1308	10745	72	0	7	0
1309	10746	13	0	6	0
1310	10746	42	0	28	0
1311	10746	62	0	9	0
1312	10746	69	0	40	0
1313	10747	31	0	8	0
1314	10747	41	0	35	0
1315	10747	63	0	9	0
1316	10747	69	0	30	0
1317	10748	23	0	44	0
1318	10748	40	0	40	0
1319	10748	56	0	28	0
1320	10749	56	0	15	0
1321	10749	59	0	6	0
1322	10749	76	0	10	0
1323	10750	14	0	5	0
1324	10750	45	0	40	0
1325	10750	59	0	25	0
1326	10751	26	0	12	0
1327	10751	30	0	30	0
1328	10751	50	0	20	0
1329	10751	73	0	15	0
1330	10752	1	0	8	0
1331	10752	69	0	3	0
1332	10753	45	0	4	0
1333	10753	74	0	5	0
1334	10754	40	0	3	0
1335	10755	47	0	30	0
1336	10755	56	0	30	0
1337	10755	57	0	14	0
1338	10755	69	0	25	0
1339	10756	18	0	21	0
1340	10756	36	0	20	0
1341	10756	68	0	6	0
1342	10756	69	0	20	0
1343	10757	34	0	30	0
1344	10757	59	0	7	0
1345	10757	62	0	30	0
1346	10757	64	0	24	0
1347	10758	26	0	20	0
1348	10758	52	0	60	0
1349	10758	70	0	40	0
1350	10759	32	0	10	0
1351	10760	25	0	12	0
1352	10760	27	0	40	0
1353	10760	43	0	30	0
1354	10761	25	0	35	0
1355	10761	75	0	18	0
1356	10762	39	0	16	0
1357	10762	47	0	30	0
1358	10762	51	0	28	0
1359	10762	56	0	60	0
1360	10763	21	0	40	0
1361	10763	22	0	6	0
1362	10763	24	0	20	0
1363	10764	3	0	20	0
1364	10764	39	0	130	0
1365	10765	65	0	80	0
1366	10766	2	0	40	0
1367	10766	7	0	35	0
1368	10766	68	0	40	0
1369	10767	42	0	2	0
1370	10768	22	0	4	0
1371	10768	31	0	50	0
1372	10768	60	0	15	0
1373	10768	71	0	12	0
1374	10769	41	0	30	0
1375	10769	52	0	15	0
1376	10769	61	0	20	0
1377	10769	62	0	15	0
1378	10770	11	0	15	0
1379	10771	71	0	16	0
1380	10772	29	0	18	0
1381	10772	59	0	25	0
1382	10773	17	0	33	0
1383	10773	31	0	70	0
1384	10773	75	0	7	0
1385	10774	31	0	2	0
1386	10774	66	0	50	0
1387	10775	10	0	6	0
1388	10775	67	0	3	0
1389	10776	31	0	16	0
1390	10776	42	0	12	0
1391	10776	45	0	27	0
1392	10776	51	0	120	0
1393	10777	42	0	20	0
1394	10778	41	0	10	0
1395	10779	16	0	20	0
1396	10779	62	0	20	0
1397	10780	70	0	35	0
1398	10780	77	0	15	0
1399	10781	54	0	3	0
1400	10781	56	0	20	0
1401	10781	74	0	35	0
1402	10782	31	0	1	0
1403	10783	31	0	10	0
1404	10783	38	0	5	0
1405	10784	36	0	30	0
1406	10784	39	0	2	0
1407	10784	72	0	30	0
1408	10785	10	0	10	0
1409	10785	75	0	10	0
1410	10786	8	0	30	0
1411	10786	30	0	15	0
1412	10786	75	0	42	0
1413	10787	2	0	15	0
1414	10787	29	0	20	0
1415	10788	19	0	50	0
1416	10788	75	0	40	0
1417	10789	18	0	30	0
1418	10789	35	0	15	0
1419	10789	63	0	30	0
1420	10789	68	0	18	0
1421	10790	7	0	3	0
1422	10790	56	0	20	0
1423	10791	29	0	14	0
1424	10791	41	0	20	0
1425	10792	2	0	10	0
1426	10792	54	0	3	0
1427	10792	68	0	15	0
1428	10793	41	0	14	0
1429	10793	52	0	8	0
1430	10794	14	0	15	0
1431	10794	54	0	6	0
1432	10795	16	0	65	0
1433	10795	17	0	35	0
1434	10796	26	0	21	0
1435	10796	44	0	10	0
1436	10796	64	0	35	0
1437	10796	69	0	24	0
1438	10797	11	0	20	0
1439	10798	62	0	2	0
1440	10798	72	0	10	0
1441	10799	13	0	20	0
1442	10799	24	0	20	0
1443	10799	59	0	25	0
1444	10800	11	0	50	0
1445	10800	51	0	10	0
1446	10800	54	0	7	0
1447	10801	17	0	40	0
1448	10801	29	0	20	0
1449	10802	30	0	25	0
1450	10802	51	0	30	0
1451	10802	55	0	60	0
1452	10802	62	0	5	0
1453	10803	19	0	24	0
1454	10803	25	0	15	0
1455	10803	59	0	15	0
1456	10804	10	0	36	0
1457	10804	28	0	24	0
1458	10804	49	0	4	0
1459	10805	34	0	10	0
1460	10805	38	0	10	0
1461	10806	2	0	20	0
1462	10806	65	0	2	0
1463	10806	74	0	15	0
1464	10807	40	0	1	0
1465	10808	56	0	20	0
1466	10808	76	0	50	0
1467	10809	52	0	20	0
1468	10810	13	0	7	0
1469	10810	25	0	5	0
1470	10810	70	0	5	0
1471	10811	19	0	15	0
1472	10811	23	0	18	0
1473	10811	40	0	30	0
1474	10812	31	0	16	0
1475	10812	72	0	40	0
1476	10812	77	0	20	0
1477	10813	2	0	12	0
1478	10813	46	0	35	0
1479	10814	41	0	20	0
1480	10814	43	0	20	0
1481	10814	48	0	8	0
1482	10814	61	0	30	0
1483	10815	33	0	16	0
1484	10816	38	0	30	0
1485	10816	62	0	20	0
1486	10817	26	0	40	0
1487	10817	38	0	30	0
1488	10817	40	0	60	0
1489	10817	62	0	25	0
1490	10818	32	0	20	0
1491	10818	41	0	20	0
1492	10819	43	0	7	0
1493	10819	75	0	20	0
1494	10820	56	0	30	0
1495	10821	35	0	20	0
1496	10821	51	0	6	0
1497	10822	62	0	3	0
1498	10822	70	0	6	0
1499	10823	11	0	20	0
1500	10823	57	0	15	0
1501	10823	59	0	40	0
1502	10823	77	0	15	0
1503	10824	41	0	12	0
1504	10824	70	0	9	0
1505	10825	26	0	12	0
1506	10825	53	0	20	0
1507	10826	31	0	35	0
1508	10826	57	0	15	0
1509	10827	10	0	15	0
1510	10827	39	0	21	0
1511	10828	20	0	5	0
1512	10828	38	0	2	0
1513	10829	2	0	10	0
1514	10829	8	0	20	0
1515	10829	13	0	10	0
1516	10829	60	0	21	0
1517	10830	6	0	6	0
1518	10830	39	0	28	0
1519	10830	60	0	30	0
1520	10830	68	0	24	0
1521	10831	19	0	2	0
1522	10831	35	0	8	0
1523	10831	38	0	8	0
1524	10831	43	0	9	0
1525	10832	13	0	3	0
1526	10832	25	0	10	0
1527	10832	44	0	16	0
1528	10832	64	0	3	0
1529	10833	7	0	20	0
1530	10833	31	0	9	0
1531	10833	53	0	9	0
1532	10834	29	0	8	0
1533	10834	30	0	20	0
1534	10835	59	0	15	0
1535	10835	77	0	2	0
1536	10836	22	0	52	0
1537	10836	35	0	6	0
1538	10836	57	0	24	0
1539	10836	60	0	60	0
1540	10836	64	0	30	0
1541	10837	13	0	6	0
1542	10837	40	0	25	0
1543	10837	47	0	40	0
1544	10837	76	0	21	0
1545	10838	1	0	4	0
1546	10838	18	0	25	0
1547	10838	36	0	50	0
1548	10839	58	0	30	0
1549	10839	72	0	15	0
1550	10840	25	0	6	0
1551	10840	39	0	10	0
1552	10841	10	0	16	0
1553	10841	56	0	30	0
1554	10841	59	0	50	0
1555	10841	77	0	15	0
1556	10842	11	0	15	0
1557	10842	43	0	5	0
1558	10842	68	0	20	0
1559	10842	70	0	12	0
1560	10843	51	0	4	0
1561	10844	22	0	35	0
1562	10845	23	0	70	0
1563	10845	35	0	25	0
1564	10845	42	0	42	0
1565	10845	58	0	60	0
1566	10845	64	0	48	0
1567	10846	4	0	21	0
1568	10846	70	0	30	0
1569	10846	74	0	20	0
1570	10847	1	0	80	0
1571	10847	19	0	12	0
1572	10847	37	0	60	0
1573	10847	45	0	36	0
1574	10847	60	0	45	0
1575	10847	71	0	55	0
1576	10848	5	0	30	0
1577	10848	9	0	3	0
1578	10849	3	0	49	0
1579	10849	26	0	18	0
1580	10850	25	0	20	0
1581	10850	33	0	4	0
1582	10850	70	0	30	0
1583	10851	2	0	5	0
1584	10851	25	0	10	0
1585	10851	57	0	10	0
1586	10851	59	0	42	0
1587	10852	2	0	15	0
1588	10852	17	0	6	0
1589	10852	62	0	50	0
1590	10853	18	0	10	0
1591	10854	10	0	100	0
1592	10854	13	0	65	0
1593	10855	16	0	50	0
1594	10855	31	0	14	0
1595	10855	56	0	24	0
1596	10855	65	0	15	0
1597	10856	2	0	20	0
1598	10856	42	0	20	0
1599	10857	3	0	30	0
1600	10857	26	0	35	0
1601	10857	29	0	10	0
1602	10858	7	0	5	0
1603	10858	27	0	10	0
1604	10858	70	0	4	0
1605	10859	24	0	40	0
1606	10859	54	0	35	0
1607	10859	64	0	30	0
1608	10860	51	0	3	0
1609	10860	76	0	20	0
1610	10861	17	0	42	0
1611	10861	18	0	20	0
1612	10861	21	0	40	0
1613	10861	33	0	35	0
1614	10861	62	0	3	0
1615	10862	11	0	25	0
1616	10862	52	0	8	0
1617	10863	1	0	20	0
1618	10863	58	0	12	0
1619	10864	35	0	4	0
1620	10864	67	0	15	0
1621	10865	38	0	60	0
1622	10865	39	0	80	0
1623	10866	2	0	21	0
1624	10866	24	0	6	0
1625	10866	30	0	40	0
1626	10867	53	0	3	0
1627	10868	26	0	20	0
1628	10868	35	0	30	0
1629	10868	49	0	42	0
1630	10869	1	0	40	0
1631	10869	11	0	10	0
1632	10869	23	0	50	0
1633	10869	68	0	20	0
1634	10870	35	0	3	0
1635	10870	51	0	2	0
1636	10871	6	0	50	0
1637	10871	16	0	12	0
1638	10871	17	0	16	0
1639	10872	55	0	10	0
1640	10872	62	0	20	0
1641	10872	64	0	15	0
1642	10872	65	0	21	0
1643	10873	21	0	20	0
1644	10873	28	0	3	0
1645	10874	10	0	10	0
1646	10875	19	0	25	0
1647	10875	47	0	21	0
1648	10875	49	0	15	0
1649	10876	46	0	21	0
1650	10876	64	0	20	0
1651	10877	16	0	30	0
1652	10877	18	0	25	0
1653	10878	20	0	20	0
1654	10879	40	0	12	0
1655	10879	65	0	10	0
1656	10879	76	0	10	0
1657	10880	23	0	30	0
1658	10880	61	0	30	0
1659	10880	70	0	50	0
1660	10881	73	0	10	0
1661	10882	42	0	25	0
1662	10882	49	0	20	0
1663	10882	54	0	32	0
1664	10883	24	0	8	0
1665	10884	21	0	40	0
1666	10884	56	0	21	0
1667	10884	65	0	12	0
1668	10885	2	0	20	0
1669	10885	24	0	12	0
1670	10885	70	0	30	0
1671	10885	77	0	25	0
1672	10886	10	0	70	0
1673	10886	31	0	35	0
1674	10886	77	0	40	0
1675	10887	25	0	5	0
1676	10888	2	0	20	0
1677	10888	68	0	18	0
1678	10889	11	0	40	0
1679	10889	38	0	40	0
1680	10890	17	0	15	0
1681	10890	34	0	10	0
1682	10890	41	0	14	0
1683	10891	30	0	15	0
1684	10892	59	0	40	0
1685	10893	8	0	30	0
1686	10893	24	0	10	0
1687	10893	29	0	24	0
1688	10893	30	0	35	0
1689	10893	36	0	20	0
1690	10894	13	0	28	0
1691	10894	69	0	50	0
1692	10894	75	0	120	0
1693	10895	24	0	110	0
1694	10895	39	0	45	0
1695	10895	40	0	91	0
1696	10895	60	0	100	0
1697	10896	45	0	15	0
1698	10896	56	0	16	0
1699	10897	29	0	80	0
1700	10897	30	0	36	0
1701	10898	13	0	5	0
1702	10899	39	0	8	0
1703	10900	70	0	3	0
1704	10901	41	0	30	0
1705	10901	71	0	30	0
1706	10902	55	0	30	0
1707	10902	62	0	6	0
1708	10903	13	0	40	0
1709	10903	65	0	21	0
1710	10903	68	0	20	0
1711	10904	58	0	15	0
1712	10904	62	0	35	0
1713	10905	1	0	20	0
1714	10906	61	0	15	0
1715	10907	75	0	14	0
1716	10908	7	0	20	0
1717	10908	52	0	14	0
1718	10909	7	0	12	0
1719	10909	16	0	15	0
1720	10909	41	0	5	0
1721	10910	19	0	12	0
1722	10910	49	0	10	0
1723	10910	61	0	5	0
1724	10911	1	0	10	0
1725	10911	17	0	12	0
1726	10911	67	0	15	0
1727	10912	11	0	40	0
1728	10912	29	0	60	0
1729	10913	4	0	30	0
1730	10913	33	0	40	0
1731	10913	58	0	15	0
1732	10914	71	0	25	0
1733	10915	17	0	10	0
1734	10915	33	0	30	0
1735	10915	54	0	10	0
1736	10916	16	0	6	0
1737	10916	32	0	6	0
1738	10916	57	0	20	0
1739	10917	30	0	1	0
1740	10917	60	0	10	0
1741	10918	1	0	60	0
1742	10918	60	0	25	0
1743	10919	16	0	24	0
1744	10919	25	0	24	0
1745	10919	40	0	20	0
1746	10920	50	0	24	0
1747	10921	35	0	10	0
1748	10921	63	0	40	0
1749	10922	17	0	15	0
1750	10922	24	0	35	0
1751	10923	42	0	10	0
1752	10923	43	0	10	0
1753	10923	67	0	24	0
1754	10924	10	0	20	0
1755	10924	28	0	30	0
1756	10924	75	0	6	0
1757	10925	36	0	25	0
1758	10925	52	0	12	0
1759	10926	11	0	2	0
1760	10926	13	0	10	0
1761	10926	19	0	7	0
1762	10926	72	0	10	0
1763	10927	20	0	5	0
1764	10927	52	0	5	0
1765	10927	76	0	20	0
1766	10928	47	0	5	0
1767	10928	76	0	5	0
1768	10929	21	0	60	0
1769	10929	75	0	49	0
1770	10929	77	0	15	0
1771	10930	21	0	36	0
1772	10930	27	0	25	0
1773	10930	55	0	25	0
1774	10930	58	0	30	0
1775	10931	13	0	42	0
1776	10931	57	0	30	0
1777	10932	16	0	30	0
1778	10932	62	0	14	0
1779	10932	72	0	16	0
1780	10932	75	0	20	0
1781	10933	53	0	2	0
1782	10933	61	0	30	0
1783	10934	6	0	20	0
1784	10935	1	0	21	0
1785	10935	18	0	4	0
1786	10935	23	0	8	0
1787	10936	36	0	30	0
1788	10937	28	0	8	0
1789	10937	34	0	20	0
1790	10938	13	0	20	0
1791	10938	43	0	24	0
1792	10938	60	0	49	0
1793	10938	71	0	35	0
1794	10939	2	0	10	0
1795	10939	67	0	40	0
1796	10940	7	0	8	0
1797	10940	13	0	20	0
1798	10941	31	0	44	0
1799	10941	62	0	30	0
1800	10941	68	0	80	0
1801	10941	72	0	50	0
1802	10942	49	0	28	0
1803	10943	13	0	15	0
1804	10943	22	0	21	0
1805	10943	46	0	15	0
1806	10944	11	0	5	0
1807	10944	44	0	18	0
1808	10944	56	0	18	0
1809	10945	13	0	20	0
1810	10945	31	0	10	0
1811	10946	10	0	25	0
1812	10946	24	0	25	0
1813	10946	77	0	40	0
1814	10947	59	0	4	0
1815	10948	50	0	9	0
1816	10948	51	0	40	0
1817	10948	55	0	4	0
1818	10949	6	0	12	0
1819	10949	10	0	30	0
1820	10949	17	0	6	0
1821	10949	62	0	60	0
1822	10950	4	0	5	0
1823	10951	33	0	15	0
1824	10951	41	0	6	0
1825	10951	75	0	50	0
1826	10952	6	0	16	0
1827	10952	28	0	2	0
1828	10953	20	0	50	0
1829	10953	31	0	50	0
1830	10954	16	0	28	0
1831	10954	31	0	25	0
1832	10954	45	0	30	0
1833	10954	60	0	24	0
1834	10955	75	0	12	0
1835	10956	21	0	12	0
1836	10956	47	0	14	0
1837	10956	51	0	8	0
1838	10957	30	0	30	0
1839	10957	35	0	40	0
1840	10957	64	0	8	0
1841	10958	5	0	20	0
1842	10958	7	0	6	0
1843	10958	72	0	5	0
1844	10959	75	0	20	0
1845	10960	24	0	10	0
1846	10960	41	0	24	0
1847	10961	52	0	6	0
1848	10961	76	0	60	0
1849	10962	7	0	45	0
1850	10962	13	0	77	0
1851	10962	53	0	20	0
1852	10962	69	0	9	0
1853	10962	76	0	44	0
1854	10963	60	0	2	0
1855	10964	18	0	6	0
1856	10964	38	0	5	0
1857	10964	69	0	10	0
1858	10965	51	0	16	0
1859	10966	37	0	8	0
1860	10966	56	0	12	0
1861	10966	62	0	12	0
1862	10967	19	0	12	0
1863	10967	49	0	40	0
1864	10968	12	0	30	0
1865	10968	24	0	30	0
1866	10968	64	0	4	0
1867	10969	46	0	9	0
1868	10970	52	0	40	0
1869	10971	29	0	14	0
1870	10972	17	0	6	0
1871	10972	33	0	7	0
1872	10973	26	0	5	0
1873	10973	41	0	6	0
1874	10973	75	0	10	0
1875	10974	63	0	10	0
1876	10975	8	0	16	0
1877	10975	75	0	10	0
1878	10976	28	0	20	0
1879	10977	39	0	30	0
1880	10977	47	0	30	0
1881	10977	51	0	10	0
1882	10977	63	0	20	0
1883	10978	8	0	20	0
1884	10978	21	0	40	0
1885	10978	40	0	10	0
1886	10978	44	0	6	0
1887	10979	7	0	18	0
1888	10979	12	0	20	0
1889	10979	24	0	80	0
1890	10979	27	0	30	0
1891	10979	31	0	24	0
1892	10979	63	0	35	0
1893	10980	75	0	40	0
1894	10981	38	0	60	0
1895	10982	7	0	20	0
1896	10982	43	0	9	0
1897	10983	13	0	84	0
1898	10983	57	0	15	0
1899	10984	16	0	55	0
1900	10984	24	0	20	0
1901	10984	36	0	40	0
1902	10985	16	0	36	0
1903	10985	18	0	8	0
1904	10985	32	0	35	0
1905	10986	11	0	30	0
1906	10986	20	0	15	0
1907	10986	76	0	10	0
1908	10986	77	0	15	0
1909	10987	7	0	60	0
1910	10987	43	0	6	0
1911	10987	72	0	20	0
1912	10988	7	0	60	0
1913	10988	62	0	40	0
1914	10989	6	0	40	0
1915	10989	11	0	15	0
1916	10989	41	0	4	0
1917	10990	21	0	65	0
1918	10990	34	0	60	0
1919	10990	55	0	65	0
1920	10990	61	0	66	0
1921	10991	2	0	50	0
1922	10991	70	0	20	0
1923	10991	76	0	90	0
1924	10992	72	0	2	0
1925	10993	29	0	50	0
1926	10993	41	0	35	0
1927	10994	59	0	18	0
1928	10995	51	0	20	0
1929	10995	60	0	4	0
1930	10996	42	0	40	0
1931	10997	32	0	50	0
1932	10997	46	0	20	0
1933	10997	52	0	20	0
1934	10998	24	0	12	0
1935	10998	61	0	7	0
1936	10998	74	0	20	0
1937	10998	75	0	30	0
1938	10999	41	0	20	0
1939	10999	51	0	15	0
1940	10999	77	0	21	0
1941	11000	4	0	25	0
1942	11000	24	0	30	0
1943	11000	77	0	30	0
1944	11001	7	0	60	0
1945	11001	22	0	25	0
1946	11001	46	0	25	0
1947	11001	55	0	6	0
1948	11002	13	0	56	0
1949	11002	35	0	15	0
1950	11002	42	0	24	0
1951	11002	55	0	40	0
1952	11003	1	0	4	0
1953	11003	40	0	10	0
1954	11003	52	0	10	0
1955	11004	26	0	6	0
1956	11004	76	0	6	0
1957	11005	1	0	2	0
1958	11005	59	0	10	0
1959	11006	1	0	8	0
1960	11006	29	0	2	0
1961	11007	8	0	30	0
1962	11007	29	0	10	0
1963	11007	42	0	14	0
1964	11008	28	0	70	0
1965	11008	34	0	90	0
1966	11008	71	0	21	0
1967	11009	24	0	12	0
1968	11009	36	0	18	0
1969	11009	60	0	9	0
1970	11010	7	0	20	0
1971	11010	24	0	10	0
1972	11011	58	0	40	0
1973	11011	71	0	20	0
1974	11012	19	0	50	0
1975	11012	60	0	36	0
1976	11012	71	0	60	0
1977	11013	23	0	10	0
1978	11013	42	0	4	0
1979	11013	45	0	20	0
1980	11013	68	0	2	0
1981	11014	41	0	28	0
1982	11015	30	0	15	0
1983	11015	77	0	18	0
1984	11016	31	0	15	0
1985	11016	36	0	16	0
1986	11017	3	0	25	0
1987	11017	59	0	110	0
1988	11017	70	0	30	0
1989	11018	12	0	20	0
1990	11018	18	0	10	0
1991	11018	56	0	5	0
1992	11019	46	0	3	0
1993	11019	49	0	2	0
1994	11020	10	0	24	0
1995	11021	2	0	11	0
1996	11021	20	0	15	0
1997	11021	26	0	63	0
1998	11021	51	0	44	0
1999	11021	72	0	35	0
2000	11022	19	0	35	0
2001	11022	69	0	30	0
2002	11023	7	0	4	0
2003	11023	43	0	30	0
2004	11024	26	0	12	0
2005	11024	33	0	30	0
2006	11024	65	0	21	0
2007	11024	71	0	50	0
2008	11025	1	0	10	0
2009	11025	13	0	20	0
2010	11026	18	0	8	0
2011	11026	51	0	10	0
2012	11027	24	0	30	0
2013	11027	62	0	21	0
2014	11028	55	0	35	0
2015	11028	59	0	24	0
2016	11029	56	0	20	0
2017	11029	63	0	12	0
2018	11030	2	0	100	0
2019	11030	5	0	70	0
2020	11030	29	0	60	0
2021	11030	59	0	100	0
2022	11031	1	0	45	0
2023	11031	13	0	80	0
2024	11031	24	0	21	0
2025	11031	64	0	20	0
2026	11031	71	0	16	0
2027	11032	36	0	35	0
2028	11032	38	0	25	0
2029	11032	59	0	30	0
2030	11033	53	0	70	0
2031	11033	69	0	36	0
2032	11034	21	0	15	0
2033	11034	44	0	12	0
2034	11034	61	0	6	0
2035	11035	1	0	10	0
2036	11035	35	0	60	0
2037	11035	42	0	30	0
2038	11035	54	0	10	0
2039	11036	13	0	7	0
2040	11036	59	0	30	0
2041	11037	70	0	4	0
2042	11038	40	0	5	0
2043	11038	52	0	2	0
2044	11038	71	0	30	0
2045	11039	28	0	20	0
2046	11039	35	0	24	0
2047	11039	49	0	60	0
2048	11039	57	0	28	0
2049	11040	21	0	20	0
2050	11041	2	0	30	0
2051	11041	63	0	30	0
2052	11042	44	0	15	0
2053	11042	61	0	4	0
2054	11043	11	0	10	0
2055	11044	62	0	12	0
2056	11045	33	0	15	0
2057	11045	51	0	24	0
2058	11046	12	0	20	0
2059	11046	32	0	15	0
2060	11046	35	0	18	0
2061	11047	1	0	25	0
2062	11047	5	0	30	0
2063	11048	68	0	42	0
2064	11049	2	0	10	0
